Date,Close
1,-0.142686047
2,0.014047707
3,0.105993423
4,0.034706796
5,-0.051773661
6,0.027151527
7,-0.044602444
8,-0.298404282
9,0.231294775
10,-0.101736731
11,0.360082486
12,0.03261142
13,-0.253337473
14,-0.077166631
15,0.11780251
16,0.004430223
17,-0.186232605
18,0.127273249
19,0.178841441
20,-0.036265946
21,-0.55811054
22,0.424074221
23,0.340726053
24,-0.24817286
25,0.255252205
26,-0.428442018
27,-0.237478216
28,0.227462247
29,0.103906323
30,-0.117988632
31,0.234057577
32,0.07782057
33,-0.273891374
34,-0.093087485
35,0.146815675
36,-0.017210309
37,0.41541285
38,-0.179893515
39,-0.423909001
40,0.413336761
41,-0.357105668
42,0.096585945
43,0.057550444
44,0.01346638
45,-0.157444545
46,0.475789779
47,-0.202621356
48,-0.140897842
49,0.210596958
50,-0.197967122
51,-0.232697314
52,-0.022594224
53,0.457395979
54,-0.110295286
55,-0.162875967
56,0.312684747
57,-0.298177625
58,0.115685816
59,-0.182909044
60,0.344761738
61,-0.280467413
62,-0.082259412
63,-0.01880101
64,0.374681936
65,-0.096877438
66,0.345657416
67,-0.542865107
68,0.046892345
69,-0.029005485
70,0.153083826
71,-0.142827892
72,-0.09612317
73,-0.088103869
74,0.474677954
75,-0.261124094
76,0.311130329
77,-0.153234958
78,0.030891737
79,-0.289595762
80,0.021747424
81,-0.275062863
82,0.758603311
83,-0.674854047
84,0.283378112
85,-0.016198692
86,0.306756653
87,0.160611311
88,-0.550227609
89,-0.003330709
90,0.031030516
91,0.048863501
92,0.377366649
93,-0.366337354
94,0.062041918
95,-0.018121528
96,0.063943955
97,-0.377407935
98,0.411045512
99,-0.170165182
100,-0.027424735
101,0.255661799
102,-0.314453136
103,0.092086116
104,-0.03850398
105,0.349290307
106,0.110639321
107,-0.35004183
108,-0.16652328
109,0.303382832
110,-0.019691048
111,0.016438043
112,-0.334114542
113,-0.015450465
114,0.305707747
115,-0.528873622
116,0.310420159
117,-0.039404064
118,0.221277216
119,-0.087390533
120,0.341392681
121,0.001453091
122,-0.016099812
123,-0.42509304
124,0.092202844
125,-0.164721444
126,0.473939423
127,-0.21824219
128,0.090581758
129,-0.344880613
130,-0.074249918
131,0.108455322
132,0.176341528
133,-0.029538232
134,0.028450263
135,0.033621117
136,0.064172645
137,0.027489577
138,0.000373044
139,-0.096746041
140,-0.098420474
141,-0.212777798
142,0.355051918
143,-0.189091554
144,0.220059192
145,-0.090280838
146,-0.091011788
147,-0.146360651
148,0.303973899
149,0.063068707
150,-0.300756728
151,0.4358668
152,-0.26169312
153,-0.311963852
154,0.336657669
155,0.047571505
156,0.010758655
157,-0.161330297
158,-0.022974266
159,0.10185959
160,0.077339319
161,-0.155497349
162,-0.141586018
163,0.273847192
164,0.009672155
165,0.156663642
166,-0.308869775
167,0.03600572
168,-0.01303694
169,-0.137885869
170,0.233837427
171,-0.227213436
172,0.240224162
173,-0.305046976
174,-0.011680576
175,0.727161917
176,-0.230962547
177,-0.236572374
178,-0.154338054
179,0.200198415
180,-0.053768144
181,-0.063627323
182,0.13212285
183,-0.291130322
184,0.505860021
185,-0.449723708
186,0.305501575
187,-0.480938895
188,0.311649237
189,0.037014718
190,0.01572464
191,0.325239314
192,-0.242507128
193,0.122206266
194,-0.592435877
195,0.356309317
196,-0.037809632
197,-0.62157228
198,0.850186896
199,0.251176241
200,-0.791504352
201,0.693368604
202,-0.443664282
203,0.357995385
204,-0.093439455
205,-0.235347316
206,0.071121494
207,-0.283731744
208,0.259690335
209,0.029179866
210,-0.009573568
211,0.193359079
212,-0.412868304
213,0.207966614
214,-0.022735116
215,-0.111627336
216,0.030114432
217,0.497900397
218,-0.17483294
219,-0.026811104
220,-0.068270877
221,-0.198157854
222,-0.16856102
223,0.121531209
224,0.177597483
225,0.128305246
226,-0.314718661
227,-0.209020892
228,0.615432567
229,-0.04861894
230,-0.083630343
231,-0.373509146
232,0.309542909
233,0.069874714
234,-0.154785361
235,-0.082541627
236,0.228181578
237,-0.155715485
238,-0.128036414
239,0.047629862
240,0.052743963
241,-0.176949969
242,0.584259732
243,-0.198948431
244,0.114976518
245,-0.215791266
246,-0.056417339
247,-0.095022573
248,0.011891821
249,0.107186692
250,-0.052755469
251,-0.085024612
252,0.123763631
253,0.228379043
254,-0.209565038
255,-0.138935113
256,-0.123033427
257,0.267288124
258,0.162136129
259,-0.341167942
