Date,Close
1,-9.207529713
2,9.858082789
3,-12.57396387
4,1.545861132
5,-5.435332397
6,0.42443959
7,33.41013323
8,-22.3410229
9,-5.96190661
10,13.06529616
11,1.194883134
12,-9.309908526
13,-18.94300552
14,29.60007646
15,-15.68793471
16,7.926983976
17,0.282958021
18,0.981414804
19,-6.177662257
20,15.33717304
21,-19.37566397
22,-1.834680064
23,3.359111355
24,4.682477269
25,-4.318644749
26,26.20135279
27,-12.04827056
28,-13.42287824
29,0.935112415
30,1.865240361
31,12.06600376
32,-1.483793013
33,-18.53602493
34,23.42230667
35,-19.55500216
36,-5.204778608
37,24.06930177
38,-10.11889411
39,12.06352355
40,-14.28165666
41,2.666337513
42,-9.404837011
43,2.564751584
44,-3.095523074
45,16.324551
46,0.070315478
47,-0.667004485
48,-21.32005685
49,13.04347673
50,0.817502668
51,10.8805124
52,-1.16771028
53,-17.59726229
54,9.082483055
55,1.121137122
56,10.28684224
57,-8.428602992
58,-10.95297267
59,22.82088789
60,-23.26839176
61,8.021467314
62,-8.279994227
63,-0.325020135
64,7.496579595
65,-12.49146036
66,18.87213425
67,-23.43424755
68,17.47442848
69,-6.021429748
70,15.25324658
71,3.3846336
72,3.84904989
73,-5.79922935
74,-20.64966428
75,8.718607422
76,9.912302445
77,-19.46804139
78,7.74195432
79,-4.851577299
80,23.14843327
81,-25.63687445
82,14.63860593
83,-5.63033325
84,-2.661502331
85,-2.118624832
86,18.3710625
87,-8.351481234
88,-10.78564832
89,-2.957755678
90,-5.976782655
91,7.242951405
92,6.058089702
93,-17.94265308
94,20.82602766
95,-3.38339673
96,16.33861605
97,-23.71949366
98,4.707030152
99,15.09694469
100,-14.25729958
101,-10.37188184
102,26.5320108
103,-8.097003639
104,0.456262954
105,11.15531543
106,-47.04726691
107,41.82264958
108,-16.34912139
109,6.26264422
110,-11.08025622
111,4.04908047
112,0.656881059
113,18.34561116
114,-21.78848869
115,1.445348224
116,7.631065769
117,32.28789781
118,-29.89257171
119,-32.34506264
120,33.2667552
121,-7.041232258
122,-7.817369709
123,13.91926273
124,-12.15347388
125,25.38461019
126,-16.00946711
127,12.95617084
128,-20.43847576
129,8.084595814
130,-21.70744679
131,17.36139041
132,6.288502239
133,-1.21149761
134,-6.970796844
135,12.7450446
136,2.399925394
137,-27.26532894
138,-0.21266366
139,13.91412297
140,-4.144311211
141,-5.086274634
142,27.81577732
143,-12.07349284
144,-14.18295492
145,-6.76617651
146,24.13810055
147,1.311745981
148,-4.253124113
149,-1.246701212
150,-5.916323769
151,-0.122659722
152,10.77547538
153,-9.191639179
154,-7.098073576
155,12.55854405
156,-12.26203778
157,0.991764482
158,15.88827212
159,-19.60830848
160,7.984602809
161,6.133972737
162,10.64839418
163,-18.61507091
164,17.2150106
165,-7.131444984
166,-18.05704902
167,17.19046899
168,-0.441763793
169,-7.409529803
170,-12.57264516
171,20.29775667
172,-2.13054105
173,11.4530093
174,-10.85342847
175,-10.9408423
176,0.112283465
177,17.51236973
178,-8.810092786
179,-3.885902727
180,3.715840673
181,19.51364668
182,-30.87804131
183,8.164647262
184,10.49378598
185,-2.315663647
186,-1.129620357
187,4.032142841
188,-21.60156363
189,-3.86860946
190,25.40496276
191,-16.37293416
192,19.52469039
193,-14.71719384
194,13.81325461
195,1.194348273
196,-10.76518647
197,-13.62104291
198,26.33007492
199,-11.92267739
200,8.003324844
201,-10.7338423
202,18.68846726
203,-20.06784864
204,-6.532191843
205,1.62186317
206,8.543860043
207,1.813422435
208,-0.356966894
209,8.709575522
210,-10.2485639
211,0.280724066
212,-8.280318441
213,19.39989325
214,1.34839549
215,-15.26758863
216,9.053043382
217,-2.147526245
218,5.295147769
219,-9.160979315
220,5.505777161
221,1.887182022
222,-7.355819982
223,-0.905361677
224,16.79655262
225,-12.22530503
226,6.3732354
227,-2.151166581
228,-17.05652243
229,20.36870038
230,1.26001414
231,-13.64374256
232,5.29149007
233,-10.45237468
234,12.95077308
235,-13.40342495
236,13.51581223
237,-11.04524543
238,-2.839323327
239,-6.423156426
240,7.835848629
241,7.890711194
242,-0.134121121
243,-1.271567961
244,-17.78477524
245,18.9992821
246,0.505787544
247,-10.13637342
248,10.68772295
249,3.960104175
250,17.71981192
251,-4.4564436
252,-1.15694187
253,-29.25627105
254,2.899058631
255,-3.694595841
256,27.35458095
257,-17.06386917
258,25.43799623
259,-16.27226153
260,1.065936389
261,7.504640665
262,-20.60765141
263,4.275960235
264,0.520865022
265,5.69880828
266,2.028892919
267,-9.054390164
268,4.014825663
269,-28.33101287
270,15.14313705
271,2.151853724
272,-2.838046443
273,-0.754105026
274,15.34601204
275,-11.90700804
276,0.713612199
277,26.42892125
278,-22.85112445
279,17.28514418
280,-13.23246329
281,18.8717898
282,-25.39160117
283,0.417904927
284,1.371349729
285,4.700733344
286,6.436352171
287,1.159805235
288,-6.034495116
289,-1.976020228
290,-17.44415475
291,15.67373731
292,-1.7158539
293,-24.26060105
294,33.48883837
295,-7.686653959
296,-1.289501087
297,10.53912446
298,-1.499048004
299,-18.15145263
300,5.944209345
301,0.260077624
302,-1.720392301
303,8.767453284
304,5.633319065
305,-3.388370017
306,-16.19998
307,2.62787643
308,3.597988943
309,15.34224926
310,-21.29982573
311,24.62022122
312,-13.80159005
313,-12.4103426
314,18.318153
315,2.016003856
316,4.36455571
317,-2.411628913
318,-4.453454361
319,-6.480355696
320,-1.000014964
321,1.842770613
322,8.512769792
323,-8.633224936
324,-2.899508988
325,-17.89427771
326,14.6318335
327,0.825743527
328,10.87278154
329,0.407143408
330,12.61831111
331,-31.61353196
332,19.83500477
333,23.3483621
334,-33.12223796
335,23.15870106
336,-26.34836966
337,17.96440713
338,-12.09671826
339,2.067032746
340,-5.689232522
341,13.42608538
342,-21.4858945
343,4.495590093
