Date,Close
1,-2.262258913
2,3.457424836
3,-3.272189161
4,0.96375834
5,-1.130599719
6,0.627331877
7,10.52303996
8,-6.202306864
9,-1.288571983
10,4.419588848
11,0.85846494
12,-2.292972558
13,-5.182901655
14,9.380022937
15,-4.206380411
16,2.878095193
17,0.584887406
18,0.794424441
19,-1.353298677
20,5.101151913
21,-5.312699193
22,-0.050404019
23,1.507733407
24,1.904743185
25,-0.79559343
26,8.36040584
27,-3.11448117
28,-3.52686347
29,0.78053372
30,1.05957211
31,4.11980113
32,0.05486209
33,-5.06080748
34,7.526692
35,-5.36650065
36,-1.06143358
37,7.72079053
38,-2.53566823
39,4.11905707
40,-3.784497
41,1.29990125
42,-2.3214511
43,1.26942547
44,-0.42865692
45,5.3973653
46,0.52109464
47,0.29989866
48,-5.89601705
49,4.41304301
50,0.7452508
51,3.76415373
52,0.14968691
53,-4.77917868
54,3.22474491
55,0.83634114
56,3.58605267
57,-2.0285809
58,-2.7858918
59,7.34626637
60,-6.48051753
61,2.90644019
62,-1.98399826
63,0.40249396
64,2.74897387
65,-3.2474381
66,6.16164027
67,-6.53027426
68,5.74232854
69,-1.30642892
70,5.07597397
71,1.51539008
72,1.65471497
73,-1.23976881
74,-5.69489928
75,3.11558223
76,3.47369073
77,-5.34041242
78,2.8225863
79,-0.95547319
80,7.44452998
81,-7.19106233
82,4.89158178
83,-1.18909998
84,-0.2984507
85,-0.13558745
86,6.01131875
87,-2.00544437
88,-2.7356945
89,-0.3873267
90,-1.2930348
91,2.67288543
92,2.31742691
93,-4.88279593
94,6.7478083
95,-0.51501902
96,5.40158482
97,-6.6158481
98,1.91210905
99,5.0290834
100,-3.77718987
101,-2.61156456
102,8.45960324
103,-1.92910109
104,0.63687889
105,3.84659463
106,-13.61418008
107,13.04679488
108,-4.40473642
109,2.37879327
110,-2.82407687
111,1.71472414
112,0.69706432
113,6.00368335
114,-6.03654661
115,0.93360447
116,2.78931973
117,10.18636934
118,-8.46777151
119,-9.20351879
120,10.48002656
121,-1.61236968
122,-1.84521091
123,4.67577881
124,-3.14604216
125,8.11538306
126,-4.30284014
127,4.38685126
128,-5.63154273
129,2.92537874
130,-6.01223403
131,5.70841712
132,2.38655067
133,0.13655072
134,-1.59123906
135,4.32351338
136,1.21997762
137,-7.67959868
138,0.4362009
139,4.67423689
140,-0.74329336
141,-1.02588239
142,8.84473319
143,-3.12204784
144,-3.75488648
145,-1.52985295
146,7.74143016
147,0.89352379
148,-0.77593723
149,0.12598964
150,-1.27489713
151,0.46320208
152,3.73264261
153,-2.25749175
154,-1.62942207
155,4.26756321
156,-3.17861133
157,0.79752934
158,5.26648164
159,-5.38249255
160,2.89538085
161,2.34019182
162,3.69451825
163,-5.08452127
164,5.66450318
165,-1.6394335
166,-4.9171147
167,5.6571407
168,0.36747086
169,-1.72285894
170,-3.27179355
171,6.589327
172,-0.13916232
173,3.9359028
174,-2.75602855
175,-2.78225269
176,0.53368504
177,5.75371092
178,-2.14302783
179,-0.66577082
180,1.6147522
181,6.354094
182,-8.76341239
183,2.94939418
184,3.64813579
185,-0.19469909
186,0.16111389
187,1.70964285
188,-5.98046908
189,-0.66058284
190,8.12148883
191,-4.41188025
192,6.35740711
193,-3.91515815
194,4.64397638
195,0.85830447
196,-2.72955592
197,-3.58631288
198,8.3990225
199,-3.07680324
200,2.90099744
201,-2.72015268
202,6.10654018
203,-5.5203546
204,-1.45965754
205,0.98655895
206,3.06315799
207,1.0440268
208,0.3929099
209,3.1128726
210,-2.5745691
211,0.5842172
212,-1.9840955
213,6.3199679
214,0.9045187
215,-4.0802766
216,3.215913
217,-0.1442579
218,2.0885444
219,-2.2482938
220,2.1517331
221,1.0661546
222,-1.706746
223,0.2283915
224,5.5389658
225,-3.1675915
226,2.4119706
227,-0.14535
228,-4.6169567
229,6.6106101
230,0.8780043
231,-3.5931228
232,2.087447
233,-2.6357124
234,4.3852319
235,-3.5210274
236,4.5547436
237,-2.8135736
238,-0.351797
239,-1.4269469
240,2.8507546
241,2.8672133
242,0.4597637
243,0.1185296
244,-4.8354326
245,6.1997847
246,0.6517362
247,-2.540912
248,3.7063169
249,1.6880312
250,5.8159436
251,-0.8369331
252,0.1529175
253,-8.2768813
254,1.3697175
255,-0.6083787
256,8.7063743
257,-4.6191608
258,8.1313989
259,-4.3816785
260,0.8197809
261,2.7513922
262,-5.6822954
263,1.7827881
264,0.6562595
265,2.2096425
266,1.1086679
267,-2.2163171
268,1.7044477
269,-7.9993039
270,5.0429412
271,1.1455561
272,-0.351414
273,0.2737685
274,5.1038037
275,-3.0721025
276,0.7140837
277,8.4286764
278,-6.3553374
279,5.6855433
280,-3.469739
281,6.1615369
282,-7.1174803
283,0.6253715
284,0.9114049
285,1.91022
286,2.4309056
287,0.8479416
288,-1.3103485
289,-0.0928061
290,-4.7332464
291,5.2021212
292,-0.0147562
293,-6.7781803
294,10.5466515
295,-1.8059962
296,0.1131497
297,3.6617373
298,0.0502856
299,-4.9454358
300,2.2832628
301,0.5780233
